 Time,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney World Railroad - Frontierland,Walt Disney's Enchanted Tiki Room,Sorcerers of the Magic Kingdom,The Barnstormer,Walt Disney World Railroad - Fantasyland,Casey Jr. Splash 'N' Soak Station,Cinderella Castle,Under the Sea - Journey of The Little Mermaid,Enchanted Tales with Belle,Seven Dwarfs Mine Train ,A Pirate's Adventure - Treasures of the Seven Seas,Allergy-Friendly Trick-Or-Treat Experience – Mickey's Not-So-Scary Halloween Party,Treat Locations for Mickey's Not-So-Scary Halloween Party,Pirate and Princess Adventures at Walt Disney World,Pirates at Walt Disney World Resort,Pirates at Walt Disney World,Horses - Disney Animals,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,Frontierland Shootin' Arcade,"""it's a small world""",Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Main Street Vehicles,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Swiss Family Treehouse,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tom Sawyer Island,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,"Walt Disney World Railroad - Main Street, U.S.A",Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents,,Unnamed: 48
2/24/2018 22:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/24/2018 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/24/2018 22:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/24/2018 22:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/24/2018 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/24/2018 23:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/24/2018 23:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/24/2018 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/24/2018 23:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/24/2018 23:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 0:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 0:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 0:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 1:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 1:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 1:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 1:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 2:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 2:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 2:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 2:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 3:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 3:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 3:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 3:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 4:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 4:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 4:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 4:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 5:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 5:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 5:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 5:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 5:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 6:20,0,0,0,0,0,5,0,0,0,10,20,30,0,0,0,0,0,0,0,10,10,5,5,10,0,10,5,0,5,0,5,15,5,10,10,0,10,5,10,0,10,0,,0,0,0,,
2/25/2018 6:30,0,0,0,0,0,5,0,0,0,10,20,30,0,0,0,0,0,0,0,10,10,5,5,10,0,10,5,0,5,0,10,35,5,10,10,0,10,10,10,0,10,0,,0,0,0,,
2/25/2018 6:40,0,0,0,0,0,5,0,0,0,10,30,30,0,0,0,0,0,0,0,15,10,5,5,10,0,10,5,0,5,0,15,30,5,10,10,0,10,10,10,0,20,0,,0,0,0,,
2/25/2018 6:50,0,0,0,0,0,5,0,0,0,10,40,65,0,0,0,0,0,0,0,15,10,5,5,10,0,10,5,0,5,0,10,40,10,10,10,0,15,10,15,0,30,0,,0,0,0,,
2/25/2018 7:00,0,0,0,0,0,5,0,0,0,10,40,90,0,0,0,0,0,0,0,15,15,10,5,10,0,10,5,0,5,0,10,50,10,10,10,0,15,5,20,0,30,0,,0,0,0,,
2/25/2018 7:10,0,10,0,0,0,5,0,0,0,10,30,90,0,0,0,0,0,0,0,15,15,15,5,10,0,10,10,0,5,0,10,50,10,15,15,0,15,10,25,0,30,0,,0,0,0,,
2/25/2018 7:20,0,10,0,0,0,10,0,0,0,10,30,60,0,0,0,0,0,0,0,15,20,15,5,15,0,10,15,0,5,0,10,60,10,35,15,0,15,10,30,0,15,0,,0,0,0,,
2/25/2018 7:30,0,10,0,0,0,15,0,0,0,10,30,70,0,0,0,0,0,0,0,15,35,30,5,10,0,10,30,0,5,0,10,60,15,35,20,0,15,10,30,0,30,0,,0,0,0,,
2/25/2018 7:40,0,10,0,0,0,10,0,0,0,10,40,70,0,0,0,0,0,0,0,20,35,40,5,10,0,10,25,0,5,0,10,60,15,30,20,0,15,10,30,0,30,0,,0,0,0,,
2/25/2018 7:50,0,10,0,0,0,15,0,0,0,10,40,80,0,0,0,0,0,0,0,25,35,35,5,10,0,10,25,0,5,0,10,60,15,0,35,0,15,10,25,0,40,0,,0,0,0,,
2/25/2018 8:00,0,10,0,0,0,15,0,0,0,10,50,90,0,0,0,0,0,0,0,25,35,40,5,10,0,15,40,0,5,0,15,60,20,0,45,0,15,15,30,0,30,0,,0,0,0,,
2/25/2018 8:10,0,10,0,0,0,15,0,0,0,10,30,90,0,0,0,0,0,0,0,25,40,50,5,20,0,15,40,0,10,0,10,55,25,0,40,0,35,15,35,0,40,0,,0,0,0,,
2/25/2018 8:20,0,10,0,0,0,15,0,0,0,0,40,50,0,0,0,0,0,0,0,25,30,60,5,15,0,20,40,0,10,0,10,55,35,0,40,0,35,15,40,0,40,0,,0,0,0,,
2/25/2018 8:30,0,10,0,0,0,20,0,0,0,0,20,50,0,0,0,0,0,0,0,30,40,60,5,20,0,20,40,0,10,0,10,50,40,0,40,0,35,20,45,0,40,0,,0,0,0,,
2/25/2018 8:40,0,10,0,0,0,20,0,0,0,0,20,90,0,0,0,0,0,0,0,20,45,65,10,20,0,25,45,0,10,0,10,40,40,0,45,0,40,15,35,0,40,0,,0,0,0,,
2/25/2018 8:50,0,10,0,0,0,20,0,0,0,0,20,90,0,0,0,0,0,0,0,35,45,55,10,35,0,25,55,0,15,0,10,70,30,0,60,0,30,20,35,0,40,0,,0,0,0,,
2/25/2018 9:00,0,40,0,0,0,20,0,0,0,0,20,90,0,0,0,0,0,0,0,35,55,55,10,35,0,30,55,0,10,0,10,65,40,0,70,0,40,25,35,0,40,0,,0,0,0,,
2/25/2018 9:10,0,10,0,0,0,20,0,0,0,10,30,60,0,0,0,0,0,0,0,30,60,30,10,35,0,25,40,0,15,0,10,70,60,0,65,0,35,20,35,0,40,0,,0,0,0,,
2/25/2018 9:20,0,10,0,0,0,25,0,0,0,10,10,90,0,0,0,0,0,0,0,30,40,45,10,40,0,25,40,0,15,0,10,60,55,0,55,0,0,20,35,0,40,0,,0,0,0,,
2/25/2018 9:30,0,10,0,0,0,20,0,0,0,15,20,120,0,0,0,0,0,0,0,30,45,50,10,35,0,25,50,0,20,0,10,55,55,0,55,0,45,25,35,0,40,0,,0,0,0,,
2/25/2018 9:40,0,10,0,0,0,20,0,0,0,20,30,120,0,0,0,0,0,0,0,25,50,55,10,30,0,25,45,0,10,0,10,60,60,0,55,0,50,25,35,0,40,0,,0,0,0,,
2/25/2018 9:50,0,10,0,0,0,20,0,0,0,20,30,120,0,0,0,0,0,0,0,25,50,45,10,25,0,25,45,0,10,0,10,60,55,0,65,0,40,25,50,0,40,0,,0,0,0,,
2/25/2018 10:00,0,10,0,0,0,20,0,0,0,25,30,120,0,0,0,0,0,0,0,25,45,50,10,40,0,25,40,0,15,0,10,60,35,0,65,0,45,20,50,0,40,0,,0,0,0,,
2/25/2018 10:10,0,20,0,0,0,20,0,0,0,25,30,110,0,0,0,0,0,0,0,25,50,45,10,20,0,25,45,0,15,0,10,70,30,0,60,0,40,20,40,0,40,0,,0,0,0,,
2/25/2018 10:20,0,30,0,0,0,20,0,0,0,25,30,110,0,0,0,0,0,0,0,25,45,45,10,20,0,25,50,0,20,0,10,60,45,0,50,0,45,15,40,0,40,0,,0,0,0,,
2/25/2018 10:30,0,30,0,0,0,35,0,0,0,25,40,110,0,0,0,0,0,0,0,25,45,45,10,10,0,25,50,0,15,0,10,65,65,0,50,0,45,20,35,0,40,0,,0,0,0,,
2/25/2018 10:40,0,30,0,0,0,30,0,0,0,25,20,100,0,0,0,0,0,0,0,30,60,45,10,30,0,25,45,0,15,0,20,75,50,110,40,0,40,20,35,0,30,0,,0,0,0,,
2/25/2018 10:50,0,30,0,0,0,30,0,0,0,25,10,110,0,0,0,0,0,0,0,30,60,50,10,30,0,25,50,0,15,0,15,75,55,110,65,0,55,20,45,0,30,0,,0,0,0,,
2/25/2018 11:00,0,10,0,0,0,30,0,0,0,25,20,110,0,0,0,0,0,0,0,30,50,55,10,30,0,25,45,0,15,0,10,70,50,140,60,0,50,20,40,0,30,0,,0,0,0,,
2/25/2018 11:10,0,10,0,0,0,30,0,0,0,25,30,110,0,0,0,0,0,0,0,30,50,50,10,45,0,25,35,0,15,0,10,70,45,140,55,0,55,20,30,0,30,0,,0,0,0,,
2/25/2018 11:20,0,10,0,0,0,25,0,0,0,30,40,100,0,0,0,0,0,0,0,15,30,30,10,45,0,30,40,0,15,0,10,70,35,135,70,0,50,20,35,0,30,0,,0,0,0,,
2/25/2018 11:30,0,10,0,0,0,25,0,0,0,30,30,80,0,0,0,0,0,0,0,15,40,40,10,30,0,30,50,0,10,0,10,65,40,135,70,0,40,20,30,0,30,0,,0,0,0,,
2/25/2018 11:40,0,10,0,0,0,30,0,0,0,30,40,60,0,0,0,0,0,0,0,15,50,40,10,15,0,30,45,0,15,0,10,85,45,130,70,0,40,20,30,0,30,0,,0,0,0,,
2/25/2018 11:50,0,10,0,0,0,25,0,0,0,35,40,40,0,0,0,0,0,0,0,20,50,50,10,10,0,30,50,0,15,0,10,70,45,160,70,0,50,20,45,0,30,0,,0,0,0,,
2/25/2018 12:00,0,20,0,0,0,20,0,0,0,45,40,40,0,0,0,0,0,0,0,20,45,50,10,15,0,30,55,0,15,0,10,65,50,130,70,0,55,15,35,0,30,0,,0,0,0,,
2/25/2018 12:10,0,20,0,0,0,30,0,0,0,40,10,75,0,0,0,0,0,0,0,20,25,30,10,20,0,25,30,0,15,0,10,50,25,125,55,0,40,15,35,0,30,0,,0,0,0,,
2/25/2018 12:20,0,20,0,0,0,35,0,0,0,50,10,75,0,0,0,0,0,0,0,20,30,40,10,15,0,20,20,0,10,0,10,65,25,120,60,0,35,15,35,0,30,0,,0,0,0,,
2/25/2018 12:30,0,20,0,0,0,35,0,0,0,45,20,75,0,0,0,0,0,0,0,20,45,45,10,15,0,15,35,0,15,0,15,75,30,120,75,0,45,15,30,0,30,0,,0,0,0,,
2/25/2018 12:40,0,20,0,0,0,25,0,0,0,35,20,75,0,0,0,0,0,0,0,25,50,30,10,15,0,15,40,0,10,0,10,70,45,120,70,0,40,15,40,0,30,0,,0,0,0,,
2/25/2018 12:50,0,20,0,0,0,20,0,0,0,25,20,80,0,0,0,0,0,0,0,25,35,30,10,20,0,15,35,0,15,0,10,55,40,120,65,0,35,10,35,0,20,0,,0,0,0,,
2/25/2018 13:00,0,20,0,0,0,20,0,0,0,25,30,90,0,0,0,0,0,0,0,25,35,30,10,20,0,20,35,0,15,0,10,55,35,95,60,0,40,15,35,0,20,0,,0,0,0,,
2/25/2018 13:10,0,10,0,0,0,20,0,0,0,35,40,110,0,0,0,0,0,0,0,40,40,40,10,15,0,25,40,0,10,0,15,50,50,90,50,0,40,20,30,0,20,0,,0,0,0,,
2/25/2018 13:20,0,10,0,0,0,15,0,0,0,35,30,150,0,0,0,0,0,0,0,30,40,50,10,15,0,30,45,0,15,0,15,50,45,75,50,0,40,20,30,0,20,0,,0,0,0,,
2/25/2018 13:30,0,10,0,0,0,15,0,0,0,35,20,110,0,0,0,0,0,0,0,30,30,50,10,15,0,30,45,0,15,0,10,60,40,70,45,0,40,20,30,0,20,0,,0,0,0,,
2/25/2018 13:40,0,10,0,0,0,25,0,0,0,30,20,120,0,0,0,0,0,0,0,20,40,0,10,35,0,35,30,0,15,0,10,65,30,55,45,0,35,15,30,0,20,0,,0,0,0,,
2/25/2018 13:50,0,20,0,0,0,30,0,0,0,25,20,120,0,0,0,0,0,0,0,20,35,0,10,35,0,35,40,0,10,0,10,55,35,55,45,0,30,15,35,0,20,0,,0,0,0,,
2/25/2018 14:00,0,20,0,0,0,30,0,0,0,35,20,120,0,0,0,0,0,0,0,15,45,0,10,25,0,35,40,0,15,0,10,60,35,60,50,0,30,15,35,0,40,0,,0,0,0,,
2/25/2018 14:10,0,20,0,0,0,30,0,0,0,35,30,100,0,0,0,0,0,0,0,15,45,0,10,10,0,25,40,0,10,0,10,65,40,70,50,0,40,20,35,0,40,0,,0,0,0,,
2/25/2018 14:20,0,20,0,0,0,30,0,0,0,35,30,130,0,0,0,0,0,0,0,20,45,0,10,15,0,15,40,0,10,0,10,65,45,85,50,0,45,20,35,0,40,0,,0,0,0,,
2/25/2018 14:30,0,20,0,0,0,25,0,0,0,35,30,140,0,0,0,0,0,0,0,20,45,0,10,15,0,15,40,0,15,0,10,65,0,75,45,0,45,20,35,0,40,0,,0,0,0,,
2/25/2018 14:40,0,20,0,0,0,20,0,0,0,30,20,0,0,0,0,0,0,0,0,25,35,0,10,15,0,15,50,0,10,0,10,60,0,70,40,0,35,20,30,0,40,0,,0,0,0,,
2/25/2018 14:50,0,10,0,0,0,15,0,0,0,25,10,0,0,0,0,0,0,0,0,20,50,0,10,15,0,20,60,0,10,0,10,65,0,80,65,0,45,20,30,0,40,0,,0,0,0,,
2/25/2018 15:00,0,10,0,0,0,25,0,0,0,25,20,0,0,0,0,0,0,0,0,20,50,0,10,15,0,20,60,0,10,0,10,75,0,95,60,0,40,25,30,0,40,0,,0,0,0,,
2/25/2018 15:10,0,10,0,0,0,25,0,0,0,20,20,0,0,0,0,0,0,0,0,30,50,0,10,15,0,20,65,0,10,0,10,65,0,110,60,0,35,25,35,0,40,0,,0,0,0,,
2/25/2018 15:20,0,10,0,0,0,25,0,0,0,20,10,0,0,0,0,0,0,0,0,30,40,0,5,10,0,15,70,0,10,0,10,60,0,110,50,0,35,25,35,0,30,0,,0,0,0,,
2/25/2018 15:30,0,10,0,0,0,25,0,0,0,20,20,0,0,0,0,0,0,0,0,25,40,0,5,10,0,15,60,0,10,0,15,60,0,125,50,0,35,30,35,0,40,0,,0,0,0,,
2/25/2018 15:40,0,10,0,0,0,30,0,0,0,20,40,0,0,0,0,0,0,0,0,20,45,0,5,25,0,20,55,0,10,0,10,60,0,125,45,0,35,35,40,0,40,0,,0,0,0,,
2/25/2018 15:50,0,10,0,0,0,30,0,0,0,25,40,0,0,0,0,0,0,0,0,25,50,0,5,25,0,20,50,0,10,0,15,65,0,125,45,0,35,25,40,0,40,0,,0,0,0,,
2/25/2018 16:10,0,10,0,0,0,25,0,0,0,25,20,140,0,0,0,0,0,0,0,25,50,0,5,20,0,20,45,0,10,0,10,60,0,115,55,0,35,30,35,0,60,0,,0,0,0,,
2/25/2018 16:20,0,10,0,0,0,15,0,0,0,20,20,140,0,0,0,0,0,0,0,20,40,0,5,15,0,15,55,0,10,0,15,65,0,115,55,0,25,25,15,0,60,0,,0,0,0,,
2/25/2018 16:30,0,20,0,0,0,10,0,0,0,15,20,140,0,0,0,0,0,0,0,25,30,0,5,15,0,10,40,0,5,0,15,50,0,105,40,0,15,20,25,0,60,0,,0,0,0,,
2/25/2018 16:40,0,20,0,0,0,10,0,0,0,10,20,140,0,0,0,0,0,0,0,20,25,0,5,10,0,10,20,0,5,0,15,50,20,95,40,0,15,10,15,0,40,0,,0,0,0,,
2/25/2018 16:50,0,20,0,0,0,10,0,0,0,10,20,140,0,0,0,0,0,0,0,15,15,0,0,10,0,10,10,0,5,0,15,35,15,95,20,0,15,10,15,0,70,0,,0,0,0,,
2/25/2018 17:00,0,20,0,0,0,10,0,0,0,10,20,140,0,0,0,0,0,0,0,10,10,10,0,10,0,10,10,0,5,0,15,30,10,55,10,0,15,10,15,0,40,0,,0,0,0,,
2/25/2018 17:10,0,0,0,0,0,10,0,0,0,10,0,15,0,0,0,0,0,0,0,10,10,10,0,10,0,10,10,0,5,0,10,30,15,50,10,0,15,10,10,0,40,0,,0,0,0,,
2/25/2018 17:20,0,0,0,0,0,10,0,0,0,5,0,20,0,0,0,0,0,0,0,10,15,20,0,10,0,10,10,0,5,0,10,45,15,35,10,0,20,10,10,0,40,0,,0,0,0,,
2/25/2018 17:30,0,0,0,0,0,5,0,0,0,10,0,50,0,0,0,0,0,0,0,10,25,35,0,10,0,10,10,0,5,0,10,50,20,45,10,0,15,10,10,0,40,0,,0,0,0,,
2/25/2018 17:40,0,0,0,0,0,5,0,0,0,10,0,50,0,0,0,0,0,0,0,15,15,30,0,10,0,10,10,0,5,0,10,40,20,45,10,0,15,10,10,0,40,0,,0,0,0,,
2/25/2018 17:50,0,0,0,0,0,5,0,0,0,5,0,60,0,0,0,0,0,0,0,15,10,10,0,10,0,10,10,0,5,0,10,30,25,40,20,0,10,10,10,0,40,0,,0,0,0,,
2/25/2018 18:00,0,0,0,0,0,5,0,0,0,5,0,60,0,0,0,0,0,0,0,20,10,10,0,10,0,10,10,0,5,0,15,20,15,40,10,0,10,10,5,0,40,0,,0,0,0,,
2/25/2018 18:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 18:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 18:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 18:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 18:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 19:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 19:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 19:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
2/25/2018 19:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,
